date,event,common_name,genus,species,county,lifeform,group,dataset_num,invasive
6/25/09,FLOWERING,WILD PARSNIP,PASTINACA,SATIVA,ITASCA,PLANTS,FORB,1,YES
6/24/08,FLOWER BUDS SWELLING,WILD PARSNIP,PASTINACA,SATIVA,ITASCA,PLANTS,FORB,1,YES
7/3/06,FLOWERING,WILD PARSNIP,PASTINACA,SATIVA,ITASCA,PLANTS,FORB,1,YES
6/29/05,FLOWERING,WILD PARSNIP,PASTINACA,SATIVA,ITASCA,PLANTS,FORB,1,YES
6/29/94,FLOWERING,WILD PARSNIP,PASTINACA,SATIVA,ITASCA,PLANTS,FORB,1,YES
8/8/13,FLOWERING,WILD RICE,ZIZANIA,PALUSTRIS,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/4/06,FLOWERING,WILD RICE,ZIZANIA,PALUSTRIS,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/21/00,LAST FLOWERS,WILD RICE,ZIZANIA,PALUSTRIS,ITASCA,PLANTS,GRASSES & SEDGES,1,
5/30/16,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/19/16,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/10/13,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/31/13,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/30/13,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/22/13,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/12/12,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/6/11,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/1/11,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/8/10,LAST FLOWERS,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/29/10,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/8/09,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/1/09,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/19/09,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/18/09,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/23/08,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/10/08,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/29/08,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/15/07,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/22/06,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/19/06,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/2/05,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/16/04,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/25/04,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/29/03,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/24/03,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/20/03,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/31/02,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/28/01,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/24/01,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
6/17/00,LAST FLOWERS,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/17/00,FULL FLOWERING (GROUP),WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/26/94,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/23/92,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/29/90,FLOWER BUDS SWELLING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/29/89,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/20/87,FLOWERING,WILD SARSAPARILLA,ARALIA,NUDICAULIS,ITASCA,PLANTS,FORB,1,
5/26/13,FLOWERING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/10/11,FLOWERING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/6/06,FLOWER BUDS SWELLING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/4/06,FLOWERING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/22/03,FULL FLOWERING (GROUP),WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/8/01,FULL FLOWERING (GROUP),WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
5/1/99,FLOWERING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
4/29/84,FLOWERING,WILD WHITE VIOLET,VIOLA,MACLOSKEYI,ITASCA,PLANTS,FORB,1,
6/19/10,FLOWERING,WILLOW ,SALIX,SP,ITASCA,PLANTS,WOODY,1,
5/16/16,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/4/16,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
6/1/15,LAST FLOWERS,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/7/15,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/4/15,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/26/13,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/22/13,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
4/26/12,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
4/24/12,FLOWER BUDS SWELLING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/28/11,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/11/11,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/13/10,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/3/10,FLOWER BUDS SWELLING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
4/26/10,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/24/09,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/16/09,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/13/09,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/18/08,FLOWER BUDS SWELLING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/17/08,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/27/07,LAST FLOWERS,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/23/07,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/1/06,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
4/22/05,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/9/04,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
6/5/03,LAST FLOWERS,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/13/03,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/12/03,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/30/02,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/17/02,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/15/02,FLOWER BUDS SWELLING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/1/01,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/3/00,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/14/95,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/15/94,FULL FLOWERING (GROUP),WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/9/94,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/7/93,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/7/92,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/13/91,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/7/90,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/8/89,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
4/22/87,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/4/86,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
5/2/85,FLOWERING,WINDFLOWER (WOOD ANEMONE),ANEMONE,QUINQUEFOLIA,ITASCA,PLANTS,FORB,1,
11/13/11,LAST FLOWERS,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/21/11,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/14/10,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
4/29/10,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
10/30/09,LAST FLOWERS,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/20/09,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/31/08,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/9/06,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
11/2/05,LAST FLOWERS,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
6/2/04,FULL FLOWERING (GROUP),WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/21/04,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/19/04,FLOWERING,WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
5/30/01,FULL FLOWERING (GROUP),WINTER CRESS (YELLOW ROCKET),BARBAREA,VULGARIS,ITASCA,PLANTS,FORB,1,
7/3/16,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/24/16,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/29/15,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/5/13,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/23/13,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/23/12,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/21/12,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/20/12,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/22/11,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/10/10,LAST FLOWERS,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/1/10,FULL FLOWERING (GROUP),WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/28/10,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/13/10,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/15/09,LAST FLOWERS,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/8/09,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/2/09,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/11/08,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/8/08,FLOWER BUDS SWELLING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/29/07,FULL FLOWERING (GROUP),WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/20/07,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
6/18/06,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/2/05,LAST FLOWERS,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/14/04,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
7/1/02,FLOWERING,WINTERBERRY [BLACK ALDER],ILEX,VERTICILLATA,ITASCA,PLANTS,WOODY,1,
4/19/15,LAST FLOWERS,WOOD (L. ACUMINATA) RUSH,LUZULA,ACUMINATA,ITASCA,PLANTS,GRASSES & SEDGES,1,
5/10/09,FLOWERING,WOOD (L. ACUMINATA) RUSH,LUZULA,ACUMINATA,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/10/15,FULL FLOWERING (GROUP),WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
8/26/11,LAST FLOWERS,WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
8/24/09,FULL FLOWERING (GROUP),WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
6/27/06,FLOWERING,WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
7/2/05,FLOWERING,WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
8/9/04,FLOWERING,WOOD NETTLE,LAPORTEA,CANADENSIS,ITASCA,PLANTS,FORB,1,
5/21/13,FLOWERING,WOOD RUSH,LUZULA,PARVIFLORA,ITASCA,PLANTS,GRASSES & SEDGES,1,
7/2/15,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
6/21/13,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
6/25/09,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
7/19/06,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
6/17/05,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/12/04,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
7/14/03,LAST FLOWERS,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
6/11/03,FLOWERING,WOOL GRASS,SCIRPUS,CYPERINUS,ITASCA,PLANTS,GRASSES & SEDGES,1,
7/8/01,FLOWERING,WOUNDWORT,STACHYS,PALUSTRIS,ITASCA,PLANTS,FORB,1,
11/10/16,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/10/16,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
11/23/15,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/12/15,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
8/29/14,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/24/13,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/14/13,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/6/12,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
5/31/12,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/13/11,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/14/11,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/15/10,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
9/30/10,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
5/27/10,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/9/09,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
7/28/09,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/16/09,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/19/08,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/18/08,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/1/07,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/25/07,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/6/07,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/5/07,FLOWER BUDS SWELLING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/13/06,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
11/15/05,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
11/1/05,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/13/05,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/9/05,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/20/04,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/9/03,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
7/8/03,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/20/03,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/10/03,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
7/2/02,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
5/24/02,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
11/14/01,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
11/1/01,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/1/01,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/29/01,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/22/00,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/7/99,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/29/94,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/15/94,FULL FLOWERING (GROUP),YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
9/30/94,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/14/90,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
10/13/87,LAST FLOWERS,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
6/2/87,FLOWERING,YARROW,ACHILLEA,MILLEFOLIUM,ITASCA,PLANTS,FORB,1,
5/9/15,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
8/21/13,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/15/09,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
6/26/05,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/7/04,FULL FLOWERING (GROUP),YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/3/04,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/2/02,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
6/29/01,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
6/16/98,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/2/97,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/8/96,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
6/27/95,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
6/30/94,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/7/90,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
7/8/89,FLOWERING,YELLOW AVENS,GEUM,ALEPPICUM,ITASCA,PLANTS,FORB,1,
